department,disease,question,answer,page_url
精神心理科,抑郁症,双向抑郁症可以痊愈吗?,抑郁症属于情感性精神障碍，从发作特点上可以分为两类：一类是单相的，称为“抑郁症”。每次发作的表现都是情绪抑郁。另一类称为“双相”，全名是‘躁狂抑郁症’。有几次发作是抑郁，另外几次却是情绪过度兴奋，甚至不能自控，呈现躁狂状态。双向抑郁症积极治疗的话是可以痊愈的。,https://www.familydoctor.com.cn/q/15562215.html
精神心理科,抑郁症,肾阴虚是抑郁症吗,肾阴虚（astheniaofrenalyin），肾虚的一种类型，为中医名词术语，指肾脏阴液不足之证，又称肾水不足或真阴不足。是由于肾阴亏损，失于滋养，虚热内生所表现的证候，中医临床称为肾阴虚证。肾阴虚不是抑郁症。,https://www.familydoctor.com.cn/q/15561994.html
精神心理科,抑郁症,什么颜色对抑郁症好,黄色是人出生最先看到的颜色，是一种象征健康的颜色，它之所以显得健康明亮，因为它是光谱中最易被吸收的颜色。它的双重功能表现为对健康者的稳定情绪、增进食欲的作用；对情绪压抑、悲观失望者会加重这种不良情绪。,https://www.familydoctor.com.cn/q/15561882.html
精神心理科,抑郁症,如何走出抑郁症,走出抑郁症可以和心理医生谈谈。心理医生可以帮你应对当前所面对的问题，还能让你正确认识抑郁症。这能有效降低你的抑郁程度，对缓解抑郁有着很大的作用。,https://www.familydoctor.com.cn/q/15561593.html
精神心理科,抑郁症,如何控制抑郁症,控制抑郁症建议配合心理疏导，多与人沟通，多接触正能量，适当多参加活动。如果症状不好，建议去医院就诊，服药控制。以心理治疗为重要手段，解除致病心理因素，药物可选择帕罗西汀，舍曲林等对症治疗。,https://www.familydoctor.com.cn/q/15561398.html
精神心理科,抑郁症,老年抑郁症能治愈吗,老年抑郁症护理不单是对老人生活上的照顾，还应包括对老人心理上的支持、理解和鼓励。家属平时应多与患者沟通，从老人微小的情绪变化上发现其心理的矛盾、冲突等，并进行鼓励和开解，帮助老人树立治愈的信心。老年抑郁症能治愈。,https://www.familydoctor.com.cn/q/15559830.html
精神心理科,抑郁症,精神抑郁症血压高是怎么回事,精神抑郁症血压高是因为长期精神抑郁有可能导致高血压。长期精神紧张，从事脑力劳动，长期噪声环境等因素都是造成血压增高的原因。此外，高血压遗传史，高盐饮食，吸烟，肥胖，口服避孕药等也都是高血压的危险因素。,https://www.familydoctor.com.cn/q/15559563.html
精神心理科,抑郁症,检查是否抑郁症挂什么科,如果要诊断抑郁症，建议先到医院心理医生处进行系统的咨询，确诊抑郁症的话，建议可以在精神科医生指导下服用抗抑郁药物治疗。抑郁症是一种心理疾病，一种情绪障碍，以持续的情绪低落，悲伤、失望、兴趣下降、无乐趣为主要特征，常伴随紧张不安，失眠早醒，体重下降，周身不适等躯体症状。检查抑郁症一般挂内科的精神心理科。,https://www.familydoctor.com.cn/q/15559372.html
精神心理科,抑郁症,分手造成的抑郁症用吃药吗,抑郁症的主要表现是情绪低、思维慢、活动少、兴趣下降、快感减少、睡眠障碍和躯体不适，严重者伴发消极意念和行为。如果抑郁症状持续存在两周以上，需要正规治疗。分手造成的抑郁症要根据抑郁的程度来考虑是否用药。,https://www.familydoctor.com.cn/q/15558035.html
精神心理科,抑郁症,得抑郁症的人本身智商高吗？,得抑郁症的人并不是智商都很高，只是有很多智商高的人情商却很低，能通过聪明的大脑想到很多一般人想不到的问题，却因为情商低，无法身体力行，处理遇到的问题，这样长期积累，便会出现心理疾病。,https://www.familydoctor.com.cn/q/15557367.html
精神心理科,抑郁症,得了轻度抑郁症怎么办,得了轻度抑郁症虽然很常见，但是治疗也却不是那么容易。自我调养对尽早康复也至关重要，做最感兴趣的事，有计划地做些能够获得快乐和自信的活动，生活要有规律，坚持体育锻炼，平时多做一些户外活动，开阔自己的视野，释放压力，对病情康复有帮助。,https://www.familydoctor.com.cn/q/15557206.html
精神心理科,抑郁症,冰毒对大脑的伤害能恢复吗？我吸食冰毒是半年时间，半年比较频繁，现在已经2年没碰过了，我现在大脑反应迟钝，跟别人普通的说话大脑都反应不过来，一些简单的说话都会说错，而且还是不是吐字不清楚，而且还不耐烦，那我这是伤害到什么地方导致说话表达能力出现问题呢，不能与人正常的沟通，我该做什么检查呢，我去看医生，医生就说我是抑郁症，但是吃药又不管用？,"""1.慢性中毒。长期大量滥用苯丙胺类药物可出现体重下降、磨牙动作、口腔粘膜损伤和溃疡、较多躯体不适主诉、肌腱反射亢进、运动困难和步态不稳等，伴有注意力和记忆力等认知功能障碍。

2.戒断症状。苯丙胺类药物依赖的躯体戒断症状、体征通常不明显，长期、大量滥用苯丙胺类药物后，停止使用数小时至数周可出现用药渴求、焦虑、抑郁、疲乏、失眠或睡眠增多、精神运动性迟滞、激越行为等症状。""",https://www.familydoctor.com.cn/q/15451487.html
精神心理科,抑郁症,抑郁症能不药而愈吗,抑郁症能不药而愈，抑郁症是一种常见的心境障碍，可由各种原因引起，以显著而持久的心境低落为主要临床特征，且心境低落与其处境不相称，严重者可出现自杀念头和行为。多数病例有反复发作的倾向。有的让患者心里调节，有的让采取运动疗法，有的让患者饮食疗法，其实这些调节，无非是让患者正视压力，放松心态，从而缓解症状。,https://www.familydoctor.com.cn/q/15568228.html
精神心理科,抑郁症,抑郁症可以注射天麻素吗,抑郁症可以注射天麻素，天麻素本品为兰科植物天麻的干燥根块提取，原料产地为云南。天麻素具有较好的镇静和安眠作用，对神经衰弱、失眠、头痛症状有缓解作用。中药天麻可治疗痛眩晕、肢体麻木、惊痛抽搐。临床应用：治疗椎一基底动脉供血不足；治疗前庭神经元炎；治疗眩晕症。,https://www.familydoctor.com.cn/q/15568208.html
精神心理科,抑郁症,抑郁症家长如何配合,抑郁症家长不要对孩子管得太多、太厉害。因为孩子大了，有自己的思想，有自己的权利和自由，他们喜欢在同代人中寻找欢乐，寻求共处。他们往往对父母过多的干涉表示反感，家长们应充分认识到这一点。要改变对孩子的不正确的态度。要多关心他们，更重要的是要理解他们，对他们多加开导，避免专制作风，让孩子把自己心中的积郁倾吐出来，想办法解决或合理地解释，使孩子满意。,https://www.familydoctor.com.cn/q/15568119.html
精神心理科,抑郁症,抑郁症会引起痴呆吗,抑郁症后首先要使用抗抑郁的药物，坚持服用一段时间以后，再配合心理医生进行心理治疗。进行心理治疗的过程中还是要坚持服药。一般来说，抑郁症确诊后第一次患病如果坚持用药5年以上是可以治愈的。抑郁症不会引起痴呆。,https://www.familydoctor.com.cn/q/15568053.html
精神心理科,抑郁症,抑郁症会突然醒来觉得心情很差吗,抑郁症会突然醒来觉得心情很差，抑郁症主要表现为显著而持久的情感低落，抑郁悲观。轻者闷闷不乐、无愉快感、兴趣减退，重者痛不欲生、悲观绝望、度日如年、生不如死。典型患者的抑郁心境有晨重夜轻的节律变化。,https://www.familydoctor.com.cn/q/15568026.html
精神心理科,抑郁症,抑郁症会体重下降吗,会出现两种情况，可能导致体重减轻或者是体重加重。不过由于这还会伴有其他明显的症状表现像是情绪低落。兴趣缺乏，不愿与人交际，慵懒乏力等。对于抑郁症需要结合，药物治疗和心理治疗。,https://www.familydoctor.com.cn/q/15568015.html
精神心理科,抑郁症,抑郁症会没有感情吗,如果确定是抑郁症是可以出现情绪低落，对一些事情没有兴趣，不爱说话，思维迟缓，不开心，对他人缺乏关心，自我感觉差，自我评价低等，严重时有消极厌世行为。感到丧失了情感体验的能力，这属于人格解体症状，是需要药物治疗，比如米氮平，舍曲林，帕罗西丁，在症状稳定后可以介入心理治疗，森田疗法！,https://www.familydoctor.com.cn/q/15567985.html
精神心理科,抑郁症,抑郁症患者会主动就医吗,抑郁症患者如果症状不严重会主动就医的，病人能够主动就医，应当问题不大，建议让他到当地精神专科医院精神科门诊就诊，以进一步明确诊断，门诊或住院系统治疗。建议最好去医院心身科做一下心里辅导同时服用黛力新，平时注意自我调节心情。,https://www.familydoctor.com.cn/q/15567852.html
精神心理科,抑郁症,抑郁症和忧郁症一样吗,抑郁症和忧郁症不一样。忧郁症是神经官能症的一个症状，它是由于用脑过度，精神紧张，体力劳累所引起的一种机体功能失调所引起的疾病。它包含了失眠症、焦虑症、疑病症、恐惧症、强迫症、神经衰弱、神经性呕吐等多种病症。抑郁症是一种常见的心境障碍，可由各种原因引起，以显著而持久的心境低落为主要临床特征，且心境低落与其处境不相称，严重者可出现自杀念头和行为。多数病例有反复发作的倾向，每次发作大多数可以缓解，部分可有残留症状或转为慢性。,https://www.familydoctor.com.cn/q/15567815.html
精神心理科,抑郁症,抑郁症的人可以抽烟吗,抑郁症患者尽量不要去抽烟，吸烟会影响到抗抑郁药物的血液浓度，对病情也有一定影响。平时尽量多休息，避免过度紧张劳累及情绪刺激。多寻求家人朋友的支持帮助，建立自己的支持系统。多想想开心的事情，忘掉不愉快的事情。,https://www.familydoctor.com.cn/q/15567632.html
精神心理科,抑郁症,抑郁症吃什么补品最好,抑郁症吃养心安神粥最好，做法：莲子、龙眼肉、百合各20克，大米150克。上述中药与大米洗净后加水适量同煮成粥状即可。服用方法：每晚1次。有养心安神之效，可治疗抑郁症、失眠等。这款粥品味美香甜，不仅可作为抑郁症的食疗方法之用，平时心情沉闷，偶有失眠也可食用。,https://www.familydoctor.com.cn/q/15567504.html
精神心理科,抑郁症,抑郁症彻夜难眠怎么办,抑郁症彻夜难眠要自我调理，必要的时候要吃药，首先找一个僻静的地方，坐下来，闭上眼睛。保持心理上的平静，心里默念“放松，放松，再放松”，同时放慢自己的呼吸，放下所有的包袱，忘掉周围的一切，甚至忘掉自己。,https://www.familydoctor.com.cn/q/15567490.html
精神心理科,抑郁症,什么中药能治抑郁症,郁症大都属于中医的肝郁气滞痰浊阻络证，可以用中药调理的，但首先应放松心情。可服用逍遥丸或郁乐舒合剂，最好可以服用汤剂，能更好的辨证论治。平时加强运动，调节情绪。,https://www.familydoctor.com.cn/q/15561959.html
精神心理科,抑郁症,什么药治疗抑郁症好,抗抑郁药物可以选择氟西汀、舍曲林、西酞普兰和艾司西酞普兰、帕罗西汀、氟伏沙明等。也有曲唑酮、米安色林、米氮平可供选择。一般需要看个体对药效反应如何、吸收及副作用情况等。,https://www.familydoctor.com.cn/q/15561924.html
精神心理科,抑郁症,什么是中度抑郁症,中度抑郁症真不要表现为情绪低下、心境恶劣、缺乏兴趣、活力和精力减退，是本类抑郁症典型表现和特征之一。患者似乎对周围一切事物都不感兴趣，甚至对以往感兴趣和擅长的事物亦是如此，令患者本人迷惑不解。,https://www.familydoctor.com.cn/q/15561848.html
精神心理科,抑郁症,如何检测抑郁症,可通过抑郁症检测表来检测抑郁症。《抑郁症测试表》，又称《SDS抑郁自评量表》，是美国教育卫生部推荐用于精神药理学研究的量表之一，可帮助你快速诊断出你是否存在着抑郁症。,https://www.familydoctor.com.cn/q/15561368.html
精神心理科,抑郁症,轻微抑郁症吃一年药能停吗,轻微抑郁症吃一年药能停，抑郁症属精神障碍，需长期吃药，不能突然停药，突然停药会反弹，病情加重，如想停，得去听取精神科医生的建议。遵医嘱给与先减量，再慢慢停。,https://www.familydoctor.com.cn/q/15561148.html
精神心理科,抑郁症,轻度抑郁症怎么自治,轻度抑郁症自治科通过多种方法，例如广交朋友，经常找朋友聊天，推心置腹的交流或倾述不但可增强人们的友谊和信任，更能使你精神舒畅，烦恼尽消。饮食上可以适量增加含钾，含b族维生素丰富的食物，比如，牛奶，香蕉，全谷类食物，大豆类制品，瘦肉类，绿叶蔬菜，鸡蛋，坚果等等。,https://www.familydoctor.com.cn/q/15561078.html
精神心理科,抑郁症,轻度抑郁症吃什么药好,轻度抑郁症吃中药好，中药采用以调理情绪，醒脑开窍、疏肝解郁、调理气血，调整机体的脏腑功能及平衡阴阳作用的汤药治疗。中药副作用小、标本兼治。同时配合心理治疗从根本上治疗疾病，疾病反复发作的原因就是没有治疗心理因素，只有去除心理因素，才能取得满意的治疗效果。,https://www.familydoctor.com.cn/q/15561046.html
精神心理科,抑郁症,青春期抑郁症怎么治,治疗青春期抑郁症可以自我调节，也是最好的治疗办法，有青春期抑郁症的孩子，要每次产生一个错误想法时，就及时记录下来，再写一个较为实际的答案，从实践中检验自己的错误想法，从多角度分析问题。,https://www.familydoctor.com.cn/q/15560996.html
精神心理科,抑郁症,强迫症，抑郁症用什么药治疗,强迫症，抑郁症的药物治疗需要根据病情选择，一般的抗抑郁药物可以选择氟西汀、舍曲林、西酞普兰和艾司西酞普兰、帕罗西汀、氟伏沙明等。也有曲唑酮、米安色林、米氮平可供选择。一般需要看个体对药效反应如何、吸收及副作用情况等。,https://www.familydoctor.com.cn/q/15560983.html
精神心理科,抑郁症,脾肾阳虚会引起抑郁症吗,肾阳虚不会引起抑郁症，但是肾阳虚会出现一些类似于抑郁症的表现。下面我会将肾阳虚的临床表现中与抑郁症类似的症状列举出来。主要有以下几个方面，如：神疲乏力、精神不振、活力低下、易疲劳；性功能减退、记忆力减退、嗜睡、多梦、自汗。,https://www.familydoctor.com.cn/q/15560922.html
精神心理科,抑郁症,后天抑郁症会遗传给孩子吗,抑郁症的病因虽然目前医学界尚无定论，但普遍认为抑郁症的出现与生物因素、心理因素和社会因素有关。内因性抑郁症一般受生物学因素影响。但是这类后天形成的抑郁症，其遗传概率相对较小。,https://www.familydoctor.com.cn/q/15558848.html
精神心理科,抑郁症,感情抑郁症如何自我调节,感情抑郁症想要改善这种状态的入手点在潜意识。自我意识的力量对抑郁情绪不做任何反应，转而对乐观开朗的情绪多花一些时间去留意关注，久而久之就会养成积极情绪的潜意识状态，抑郁情绪自然得到释放。,https://www.familydoctor.com.cn/q/15558233.html
精神心理科,抑郁症,反应性抑郁症能自愈吗,人的情绪也是有周期的，偶尔的情绪低落不是抑郁，是正常的生理波动，只要自己保证充足睡眠，养成良好的生活规律，多与朋友家人交流，能够自愈的。反应性抑郁症能自愈。,https://www.familydoctor.com.cn/q/15557913.html
精神心理科,抑郁症,多疑症属于抑郁症吗,抑郁症主要表现有情绪低落，有绝望，无助感；性趣缺乏；乐趣丧失，焦虑。自责自罪，自杀观念或行为，睡眠紊乱。食欲紊乱，性功能减退，精力丧失，晨轻暮重。多疑症症主要见于关系妄想，本人敏感多疑性格，有一种疾病叫做疑病症，；老怀疑自己得了绝症，对医生的无病诊断不接受。多疑症不属于抑郁症。,https://www.familydoctor.com.cn/q/15557778.html
精神心理科,抑郁症,得抑郁症嗜睡怎么办？,得抑郁症嗜睡可以用醒神聪元汤，建议多想些美好的事情，转移注意力，这个世界虽然有不好的一面，但还是有美好的一面。不用去在意，如果你有爱好，那就去玩自己的爱好。,https://www.familydoctor.com.cn/q/15557384.html
精神心理科,抑郁症,得了抑郁症应该听什么歌,抑郁症的人一般都是情绪低落、思维迟缓、意志活动减退，伴有烦躁不安、心神不宁、浑身燥热、潮红多汗等症状，如果听节奏强劲的音乐或是歌曲，反而会加重病情，因此，抑郁症病人应该听一些舒缓的，节奏轻快一点的音乐或歌曲。,https://www.familydoctor.com.cn/q/15557275.html
精神心理科,抑郁症,催眠可以治疗抑郁症吗,催眠适不适合某个人，要看他的易感性怎么样，和催眠师的关系怎么样而且现在中国的催眠通常都是作为一种治疗的辅助手段，或者中介技术去辅助心理治疗抑郁的话要看程度了，建议还是去找专业的医生判断一下是否要服药。,https://www.familydoctor.com.cn/q/15557014.html
精神心理科,抑郁症,吃什么治抑郁症,吃葡萄柚治抑郁症。因为高量的维生素C不仅可以维持红细胞的浓度，能够增加身体的抵抗力，而且维生素C也可以抗压，对抑郁症的预防有利。,https://www.familydoctor.com.cn/q/15556887.html
精神心理科,抑郁症,"有时很极端，有时很平和，总是会想杀死自己，
有时又觉得活着很好，喜怒无常，",有时很极端，有时很平和，总是会想杀死自己， 有时又觉得活着很好，喜怒无常，往往是因为心理问题引起的了。可能是因为抑郁症并有焦虑的情绪，这是需要做好心理的治疗的，以及选择药物控制症状，并建议保养，避免压力过大和避免情绪刺激。,https://www.familydoctor.com.cn/q/16461854.html
精神心理科,抑郁症,抑郁症肋骨疼吗,抑郁症可以出现肋骨疼，但不是必备症状，且需要排除躯体疾病。同时，抑郁症的核心症状为情绪低落、兴趣缺乏和快感缺失，而思维迟缓、运动性迟缓或激越、焦虑、精神病性症状、睡眠障碍、躯体症状，甚至是自责自罪、自杀观念和言行等也是抑郁症的常见症状。,https://www.familydoctor.com.cn/q/15568217.html
精神心理科,抑郁症,抑郁症可以病退吗,抑郁症可以病退，抑郁症可以病退原因有以下：1.有就是要看抑郁症的程度了。程度很轻，不至于影响工作的，当然不会办理，除非是那种严重到无法完成其社会角色的，才会办理啦。轻的顶多给段时间的病假。2.在用药物没有控制的情况下是可以办理的。,https://www.familydoctor.com.cn/q/15568154.html
精神心理科,抑郁症,抑郁症看病要很多钱吗,抑郁症看病要很多钱，首先如果你到精神卫生医院去治疗，医生会给你做一系列检查，然后开一大堆的药。这些精神类的药物，大部分是进口药，比较贵，而且副作用很大，最终花钱也治不好抑郁症，因为药物治标不治本，心病还须心药医！只有心理咨询可以彻底治愈抑郁症，但是心理咨询需要一个漫长的过程，不可能一蹴而就，而且也是比较贵的，正规的心理咨询从每小时二百到一千不等。,https://www.familydoctor.com.cn/q/15568133.html
精神心理科,抑郁症,抑郁症脚会抽动吗,抑郁症脚不会抽动。震颤它仅是一个症状，是身体的一部分或全部表现为不随意的有节律性的颤动，病因有帕金森综合征，肝性脑病，小脑、脑缺血等。应该及时找神经科医生、内分泌科医生和新陈代谢科医生做适当检查，明确病因，正确治疗。,https://www.familydoctor.com.cn/q/15568126.html
精神心理科,抑郁症,抑郁症会心慌吗,抑郁症主要有睡眠障碍、乏力、食欲减退、体重下降、便秘、身体任何部位的疼痛、性欲减退、阳痿、闭经等。躯体不适的体诉可涉及各脏器，如恶心、呕吐、心慌、胸闷、出汗等。自主神经功能失调的症状也较常见。病前躯体疾病的主诉通常加重。,https://www.familydoctor.com.cn/q/15568034.html
精神心理科,抑郁症,抑郁症会使手发麻，皮肤针刺吗,抑郁症会使手发麻，皮肤针刺，受刺激后出现手脚发麻是情绪不良导致躯体不适，怀疑抑郁症，建议去精神科面诊，做下精神检查和量表，确诊后抗抑郁药物治疗，心理治疗。有手脚发凉发麻的感觉，这是抑郁症的躯体反应，要保持豁达的态度，建议去看精神科。,https://www.familydoctor.com.cn/q/15568007.html
精神心理科,抑郁症,抑郁症患者需要终生服药吗,一般情况下，是要看看病情的，少部分病人，经过了治疗之后，是可以痊愈的，也是不需要终身的服药的了，但是这个就看看病情的了。如果是怀孕的话，肯定是不能服药的，因为可能导致胎儿的发育的畸形，导致流产的风险的了，这个就需要看看具体病情了。,https://www.familydoctor.com.cn/q/15567889.html
精神心理科,抑郁症,抑郁症患者伤人吗,抑郁症是情感淡漠，对生活缺乏兴趣，即使以前很感兴趣的事。你的描述来看抑郁症诊断是成立的。抑郁症患者伤人的可能性小，自杀的可能性大，一般抑郁症患者更关心的是自身。躁狂症有杀人可能。,https://www.familydoctor.com.cn/q/15567881.html
精神心理科,抑郁症,抑郁症患者多吃什么,抑郁症患者多吃养心安神粥：做法：莲子、龙眼肉、百合各20克，大米150克。上述中药与大米洗净后加水适量同煮成粥状即可。服用方法：每晚1次。有养心安神之效，可治疗抑郁症、失眠等。这款粥品味美香甜，不仅可作为抑郁症的食疗方法之用，平时心情沉闷，偶有失眠也可食用。,https://www.familydoctor.com.cn/q/15567837.html
精神心理科,抑郁症,抑郁症儿童为什么发胖,患上抑郁症的患者，因为本身存在着自卑自责心理及躲避社交行为，远离群体倍感孤独，有些患者就从食物中获得安慰，这样极容易造成更为肥胖的体形，从而情绪更加抑郁，自卑感更强，直接加重病情。另外，抑郁症患者往往不愿意参加活动，由于肢体活动不灵活，也拒绝参加各种体育活动，形成“越不活动就越胖”的不良循环，若不注意心理、精神因素，即使控制膳食也不会产生积极的减肥效果。,https://www.familydoctor.com.cn/q/15567697.html
精神心理科,抑郁症,抑郁症的药物会导致脑萎缩吗,抑郁症的药物不会导致脑萎缩，大部分治疗抑郁症的药品都是影响肝肾等内脏功能。但是没有导致脑萎缩的说法。如果会导致脑萎缩的话这种药就违法拉。敏感、昏沉有可能是药物的影响造成的。也有可能是抑郁症的症状。反正病好后把药停了就不会昏沉了。,https://www.familydoctor.com.cn/q/15567666.html
精神心理科,抑郁症,抑郁症的人怎么对他,抑郁症的人一般是比较难沟通的，因为他的世界对外界是封闭的，但是可以通过共同兴趣爱好，或者肢体语言获得本人的认同，然后就可以逐步的打入到他的内心，从而认可你。要多多关心和爱护他。,https://www.familydoctor.com.cn/q/15567652.html
精神心理科,抑郁症,抑郁症吃药能要孩子吗,在服药期间最好不要要孩子，因为，这一类的药物，对胎儿的大脑发育有一定程度的影响。存在着概率问题。一般建议在停药半年之后再考虑怀孕。不管是哪种药物对怀孕的人来说都是不利的，特别是前三个月是胎儿大脑发育的关键时间，如果药物对孩子的发育造成不好的影响，可能会引起孩子智力畸形。,https://www.familydoctor.com.cn/q/15567556.html
精神心理科,抑郁症,抑郁症吃什么药效果好,如果是抑郁症的话，一般还是要到精神科进行测试，然后才能服药的。这种精神类的药物外面也是没有卖的，所以你要先去明确诊断才能正确服药的。抑郁症一般使用西药治疗可以使用帕罗西汀、舍曲林、氟西汀、西酞普兰、氟伏沙明等药物治疗如果使用中药治疗可以到中医科就诊进行辨证治疗。,https://www.familydoctor.com.cn/q/15567528.html
精神心理科,抑郁症,抑郁症吃百忧解会好吗,抑郁症吃百忧解会好，百忧解是一种药品，又叫盐酸氟西汀，属口服抗抑郁药。主要是通过抑制中枢神经对5-羟色胺的再吸收，来用于治疗抑郁症和焦虑症。百优解主要是抑制中枢神经对5-羟色胺的再吸收，用于治疗抑郁症和其伴随之焦虑，及暴食症。,https://www.familydoctor.com.cn/q/15567493.html
精神心理科,抑郁症,抑郁症不会有爱吗,抑郁症可能会感觉不会有爱，感到丧失了情感体验的能力，这属于人格解体症状，可以见于抑郁症，如果确诊的话，需要进行正规的系统的治疗，包括心理治疗和抗抑郁药物治疗两个方面。可以在当地心理科就诊，也可以通过这个平台签约私人医生，签约后可以为您制定准确的治疗方案并负责具体实施。,https://www.familydoctor.com.cn/q/15567463.html
精神心理科,抑郁症,抑郁症必须要服药吗,抑郁症不是必须要服药的，药物一般有比较大的副作用，而且现在的医生一般不会跟你明说这些，大多数人再刚吃得时候副作用都很明显，然后就不吃，这样更不好。而有些医生给你看病也不会好好看，或者没病把你看出病来。抑郁症不要自己给自己，盖上，先想想自己到底是因为什么原因导致的，再解决这个问题。,https://www.familydoctor.com.cn/q/15567425.html
精神心理科,抑郁症,失眠抑郁症怎么治,治疗失眠抑郁症最好的方法就是自我调理法。1.体育运动、经常活动有助于睡眠，但是，应该注意的是，睡前两小时内不要做剧烈运动；2．晚上不要喝咖啡、茶以及含酒精的饮料，也不要吸烟，因为这些东西都是起兴奋作用的；3．睡觉、起床时间有规律能起镇静作用。应该在固定的时间睡觉，尽量在固定的时间起床，就是在周末、休假时也要如此；,https://www.familydoctor.com.cn/q/15562075.html
精神心理科,抑郁症,生气能得抑郁症吗,抑郁症一般和性格，情绪刺激，过度劳累等有很大关系。生气很容易诱发抑郁症，建议平时尽量避免，可以通过聊天，运动，唱歌等宣泄不良情绪，多想想开心的事情，不要刻意去想不愉快的事情。,https://www.familydoctor.com.cn/q/15562031.html
精神心理科,抑郁症,什么因素能加重抑郁症,缺乏睡眠和抑郁通常会连在一起。太多和太少的睡眠会加重抑郁症。理想的上床睡觉和起床每天大约在同一时间。失眠的人有比那些得到足够的睡眠的人有更多的患抑郁症的风险。如果抑郁症中包括失眠、向心理医生求助。这种睡眠障碍可以利用不同的技术成功地治疗。失眠能加重抑郁症。,https://www.familydoctor.com.cn/q/15561931.html
精神心理科,抑郁症,什么样是抑郁症,抑郁症又称抑郁障碍，以显著而持久的心境低落为主要临床特征，是心境障碍的主要类型。临床可见心境低落与其处境不相称，情绪的消沉可以从闷闷不乐到悲痛欲绝，自卑抑郁，甚至悲观厌世，可有自杀企图或行为，主要表现为显著而持久的情感低落，抑郁悲观。,https://www.familydoctor.com.cn/q/15561905.html
精神心理科,抑郁症,如何走出中度抑郁症,让朋友或者家人给你推荐当地好的心理医生。说不定会感到惊讶，原来有很多认识的人都会定期拜访心理医生。由你信任的人推荐医生，能让你在见到这个医生之前就对他建立起信任，可以更快走出中度抑郁症。,https://www.familydoctor.com.cn/q/15561595.html
精神心理科,抑郁症,如何安慰抑郁症病人,在安慰抑郁症患者的过程中，所提供的任何解决方法都很可能会失灵或不适用，令对方再失望一次，故而不加干预、不给见解，倾听、了解并认同其苦恼，是安慰的最高原则。,https://www.familydoctor.com.cn/q/15561292.html
精神心理科,抑郁症,如何安慰抑郁症,安慰抑郁症要探索对方走过的路，安慰者常常会感到自己有义务为对方提出解决办法。殊不知，每个被苦恼折磨的人，在寻求安慰之前，几乎都有过一连串不断尝试、不断失败的探寻经历。所以，我们所要做的就是，探索对方走过的路，了解其抗争的经历，让他被听、被懂、被认可，并告诉他已经做得够多、够好了，这就是一种安慰。,https://www.familydoctor.com.cn/q/15561291.html
精神心理科,抑郁症,轻微抑郁症是什么症状,轻度抑郁症是由患者个体内的遗传（基因）系统存在异常或突变引起的，以持久自发性情绪低落为主的一系列抑郁症状。轻度抑郁症长期表现为有情绪低落、不合群、离群、躯体不适、食欲不振及睡眠障碍。,https://www.familydoctor.com.cn/q/15561153.html
精神心理科,抑郁症,脸部老会抽搐跟抑郁症有关吗,脸部老会抽搐跟抑郁症没有关系。脸部发紧可能是神经引起的，与抑郁症没有关系。抑郁症又称抑郁障碍，以显著而持久的心境低落为主要临床特征，是心境障碍的主要类型。临床可见心境低落与其处境不相称，情绪的消沉可以从闷闷不乐到悲痛欲绝，自卑抑郁，甚至悲观厌世。,https://www.familydoctor.com.cn/q/15560114.html
精神心理科,抑郁症,老往外跑是抑郁症吗,抑郁症又称抑郁障碍，以显著而持久的心境低落为主要临床特征，是心境障碍的主要类型。临床可见心境低落与其处境不相称，情绪的消沉可以从闷闷不乐到悲痛欲绝，自卑抑郁，甚至悲观厌世，可有自杀企图或行为。老往外跑不是抑郁症。,https://www.familydoctor.com.cn/q/15560088.html
精神心理科,抑郁症,可能抑郁是抑郁症吗,可能抑郁不是抑郁症，抑郁症又称抑郁障碍，以显著而持久的心境低落为主要临床特征，是心境障碍的主要类型。临床可见心境低落与其处境不相称，情绪的消沉可以从闷闷不乐到悲痛欲绝，自卑抑郁，甚至悲观厌世，可有自杀企图或行为；甚至发生木僵；部分病例有明显的焦虑和运动性激越。,https://www.familydoctor.com.cn/q/15559692.html
精神心理科,抑郁症,得抑郁症的人会没有性吗,抑郁症对性的影响因人而异，但性功能障碍的程度通常并不象其他标准那样反映抑郁的严重性。有的病人生活中其他方面很好，但对性却完全失去兴趣，所以你还是要配合医生的治疗。,https://www.familydoctor.com.cn/q/15557370.html
精神心理科,抑郁症,抑郁症遗传吗,抑郁症不会遗传，但会受到家庭成员的影响。遗传是指经由基因的传递，使后代获得亲代的特征。常见的的一种学术假说是：抑郁症与患者体内缺乏一种叫“塞洛托宁”的物质有关，而这种物质的多少又与遗传基因关联。,https://www.familydoctor.com.cn/q/15568268.html
精神心理科,抑郁症,抑郁症可怕吗,抑郁症可怕，特别是当你意识不到他的可怕之处时，他更加可怕，但是当你意识到这个问题，并且能够积极地区对自己进行心理暗示的时候，他对你的消极影响就会越来越小，渐渐地就会摆脱抑郁。尽量让自己的生活有规律，按时休息，因为抑郁一般都伴随有不同程度的失眠，熬夜只会加重抑郁的程度。,https://www.familydoctor.com.cn/q/15568150.html
